CallSign,ExerciseTime,Latitude,Longitude,Height
SIA989,303,2.4406,101.8864,9448.8
SIA865,303,2.5,102.5031,10668.0
SIA415,303,2.1909,102.8234,11887.2
SIA777,303,2.1678,102.9395,9448.8
SIA914,303,2.3266,102.0399,11887.2
SIA311,303,2.8226,102.0332,11887.2
SIA367,303,2.7875,101.831,9448.8
SIA598,303,2.2325,102.2807,11887.2
SIA941,303,2.4087,102.837,11887.2
SIA850,303,2.6402,102.1906,10668.0
SIA395,303,2.4808,102.5687,10668.0
SIA992,303,2.9611,102.1435,11887.2
SIA266,303,2.2415,102.0386,9448.8
SIA266,304,2.2408,102.0395,9448.8
SIA850,304,2.6413,102.1905,10668.0
SIA912,304,2.207,103.2434,9448.8
SIA489,304,2.6677,101.999,9448.8
SIA865,304,2.5,102.5042,10668.0
SIA311,304,2.8217,102.0328,11887.2
SIA598,304,2.2326,102.2797,11887.2
SIA431,304,2.8628,102.3141,9448.8
SIA524,304,2.8766,102.7849,11887.2
SIA914,304,2.3272,102.0391,11887.2
SIA992,304,2.9605,102.1426,11887.2
SIA989,304,2.4396,101.8868,9448.8
SIA42,304,2.9985,102.1233,9448.8
SIA367,304,2.7883,101.8304,9448.8
SIA777,304,2.1674,102.9386,9448.8
SIA941,304,2.4077,102.8367,11887.2
SIA415,304,2.1899,102.8236,11887.2
SIA395,304,2.4802,102.5696,10668.0
SIA498,304,2.8745,102.4535,11887.2
SIA803,304,2.4074,102.2643,10668.0
SIA914,305,2.3278,102.0382,11887.2
SIA865,305,2.5,102.5052,10668.0
SIA912,305,2.2072,103.2424,9448.8
SIA777,305,2.167,102.9376,9448.8
SIA489,305,2.668,101.998,9448.8
SIA431,305,2.8624,102.3151,9448.8
SIA367,305,2.7891,101.8297,9448.8
SIA850,305,2.6423,102.1905,10668.0
SIA941,305,2.4067,102.8363,11887.2
SIA498,305,2.8742,102.4545,11887.2
SIA803,305,2.4083,102.2637,10668.0
SIA311,305,2.8207,102.0324,11887.2
SIA992,305,2.9599,102.1418,11887.2
SIA598,305,2.2328,102.2787,11887.2
SIA42,305,2.9977,102.1239,9448.8
SIA415,305,2.1888,102.8238,11887.2
SIA989,305,2.4386,101.8872,9448.8
SIA395,305,2.4797,102.5705,10668.0
SIA266,305,2.2402,102.0403,9448.8
SIA524,305,2.8769,102.7859,11887.2
SIA498,306,2.8739,102.4555,11887.2
SIA865,306,2.5,102.5063,10668.0
SIA42,306,2.9969,102.1246,9448.8
SIA777,306,2.1666,102.9366,9448.8
SIA431,306,2.862,102.3161,9448.8
SIA489,306,2.6684,101.997,9448.8
SIA989,306,2.4377,101.8876,9448.8
SIA367,306,2.7899,101.829,9448.8
SIA598,306,2.2329,102.2776,11887.2
SIA850,306,2.6433,102.1904,10668.0
SIA803,306,2.4091,102.2632,10668.0
SIA395,306,2.4792,102.5714,10668.0
SIA912,306,2.2073,103.2413,9448.8
SIA266,306,2.2395,102.0411,9448.8
SIA941,306,2.4057,102.836,11887.2
SIA311,306,2.8198,102.032,11887.2
SIA524,306,2.8771,102.7869,11887.2
SIA992,306,2.9593,102.141,11887.2
SIA914,306,2.3285,102.0374,11887.2
SIA415,306,2.1878,102.824,11887.2
SIA431,307,2.8616,102.3171,9448.8
SIA395,307,2.4787,102.5723,10668.0
SIA415,307,2.1868,102.8242,11887.2
SIA941,307,2.4048,102.8356,11887.2
SIA367,307,2.7907,101.8283,9448.8
SIA992,307,2.9587,102.1401,11887.2
SIA850,307,2.6444,102.1904,10668.0
SIA777,307,2.1662,102.9356,9448.8
SIA598,307,2.233,102.2766,11887.2
SIA803,307,2.41,102.2626,10668.0
SIA524,307,2.8774,102.7879,11887.2
SIA914,307,2.3291,102.0366,11887.2
SIA266,307,2.2388,102.042,9448.8
SIA498,307,2.8737,102.4565,11887.2
SIA42,307,2.9961,102.1253,9448.8
SIA311,307,2.8188,102.0316,11887.2
SIA489,307,2.6688,101.996,9448.8
SIA865,307,2.5,102.5073,10668.0
SIA989,307,2.4367,101.888,9448.8
SIA912,307,2.2075,103.2403,9448.8
SIA266,308,2.2382,102.0428,9448.8
SIA598,308,2.2331,102.2756,11887.2
SIA992,308,2.9581,102.1393,11887.2
SIA498,308,2.8734,102.4575,11887.2
SIA803,308,2.4109,102.262,10668.0
SIA850,308,2.6454,102.1903,10668.0
SIA865,308,2.5,102.5083,10668.0
SIA311,308,2.8179,102.0311,11887.2
SIA395,308,2.4782,102.5732,10668.0
SIA524,308,2.8777,102.7889,11887.2
SIA42,308,2.9953,102.1259,9448.8
SIA777,308,2.1658,102.9346,9448.8
SIA941,308,2.4038,102.8353,11887.2
SIA914,308,2.3297,102.0357,11887.2
SIA489,308,2.6691,101.995,9448.8
SIA431,308,2.8613,102.3181,9448.8
SIA912,308,2.2076,103.2392,9448.8
SIA415,308,2.1858,102.8244,11887.2
SIA989,308,2.4357,101.8884,9448.8
SIA367,308,2.7916,101.8276,9448.8
SIA865,309,2.5,102.5094,10668.0
SIA266,309,2.2375,102.0437,9448.8
SIA912,309,2.2078,103.2382,9448.8
SIA415,309,2.1848,102.8246,11887.2
SIA914,309,2.3303,102.0349,11887.2
SIA598,309,2.2332,102.2746,11887.2
SIA524,309,2.8779,102.7899,11887.2
SIA777,309,2.1654,102.9336,9448.8
SIA989,309,2.4347,101.8888,9448.8
SIA311,309,2.817,102.0307,11887.2
SIA941,309,2.4028,102.835,11887.2
SIA803,309,2.4118,102.2615,10668.0
SIA42,309,2.9944,102.1266,9448.8
SIA498,309,2.8731,102.4585,11887.2
SIA431,309,2.8609,102.3191,9448.8
SIA992,309,2.9575,102.1385,11887.2
SIA367,309,2.7924,101.8269,9448.8
SIA489,309,2.6695,101.994,9448.8
SIA850,309,2.6465,102.1902,10668.0
SIA395,309,2.4776,102.5741,10668.0
SIA941,310,2.4018,102.8346,11887.2
SIA431,310,2.8605,102.3201,9448.8
SIA489,310,2.6699,101.993,9448.8
SIA395,310,2.4771,102.575,10668.0
SIA912,310,2.2079,103.2371,9448.8
SIA992,310,2.9569,102.1376,11887.2
SIA914,310,2.3309,102.034,11887.2
SIA42,310,2.9936,102.1273,9448.8
SIA266,310,2.2369,102.0445,9448.8
SIA415,310,2.1838,102.8247,11887.2
SIA311,310,2.816,102.0303,11887.2
SIA850,310,2.6475,102.1902,10668.0
SIA989,310,2.4337,101.8892,9448.8
SIA524,310,2.8782,102.7909,11887.2
SIA367,310,2.7932,101.8263,9448.8
SIA803,310,2.4126,102.2609,10668.0
SIA865,310,2.5,102.5104,10668.0
SIA777,310,2.165,102.9327,9448.8
SIA498,310,2.8729,102.4595,11887.2
SIA598,310,2.2333,102.2735,11887.2
SIA524,311,2.8785,102.7919,11887.2
SIA498,311,2.8726,102.4605,11887.2
SIA992,311,2.9563,102.1368,11887.2
SIA311,311,2.8151,102.0299,11887.2
SIA395,311,2.4766,102.5759,10668.0
SIA912,311,2.208,103.2361,9448.8
SIA850,311,2.6485,102.1901,10668.0
SIA266,311,2.2362,102.0453,9448.8
SIA367,311,2.794,101.8256,9448.8
SIA431,311,2.8601,102.321,9448.8
SIA777,311,2.1646,102.9317,9448.8
SIA598,311,2.2334,102.2725,11887.2
SIA989,311,2.4328,101.8896,9448.8
SIA415,311,2.1828,102.8249,11887.2
SIA489,311,2.6702,101.992,9448.8
SIA941,311,2.4008,102.8343,11887.2
SIA803,311,2.4135,102.2603,10668.0
SIA865,311,2.5,102.5115,10668.0
SIA42,311,2.9928,102.1279,9448.8
SIA914,311,2.3315,102.0332,11887.2
SIA598,312,2.2335,102.2715,11887.2
SIA850,312,2.6496,102.1901,10668.0
SIA42,312,2.992,102.1286,9448.8
SIA367,312,2.7948,101.8249,9448.8
SIA498,312,2.8723,102.4615,11887.2
SIA989,312,2.4318,101.89,9448.8
SIA912,312,2.2082,103.235,9448.8
SIA489,312,2.6706,101.991,9448.8
SIA266,312,2.2356,102.0462,9448.8
SIA865,312,2.5,102.5125,10668.0
SIA803,312,2.4144,102.2598,10668.0
SIA777,312,2.1642,102.9307,9448.8
SIA941,312,2.3999,102.834,11887.2
SIA524,312,2.8787,102.7929,11887.2
SIA415,312,2.1817,102.8251,11887.2
SIA311,312,2.8141,102.0295,11887.2
SIA395,312,2.4761,102.5769,10668.0
SIA992,312,2.9557,102.1359,11887.2
SIA431,312,2.8597,102.322,9448.8
SIA914,312,2.3321,102.0324,11887.2
SIA489,313,2.6709,101.99,9448.8
SIA992,313,2.9551,102.1351,11887.2
SIA498,313,2.8721,102.4625,11887.2
SIA395,313,2.4756,102.5778,10668.0
SIA941,313,2.3989,102.8336,11887.2
SIA803,313,2.4153,102.2592,10668.0
SIA914,313,2.3327,102.0315,11887.2
SIA311,313,2.8132,102.029,11887.2
SIA415,313,2.1807,102.8253,11887.2
SIA865,313,2.5,102.5135,10668.0
SIA850,313,2.6506,102.19,10668.0
SIA598,313,2.2336,102.2704,11887.2
SIA42,313,2.9911,102.1293,9448.8
SIA912,313,2.2083,103.234,9448.8
SIA989,313,2.4308,101.8903,9448.8
SIA524,313,2.879,102.7939,11887.2
SIA367,313,2.7956,101.8242,9448.8
SIA431,313,2.8594,102.323,9448.8
SIA266,313,2.2349,102.047,9448.8
SIA777,313,2.1638,102.9297,9448.8
SIA42,314,2.9903,102.1299,9448.8
SIA524,314,2.8793,102.7949,11887.2
SIA498,314,2.8718,102.4635,11887.2
SIA415,314,2.1797,102.8255,11887.2
SIA489,314,2.6713,101.989,9448.8
SIA865,314,2.5,102.5146,10668.0
SIA912,314,2.2085,103.2329,9448.8
SIA598,314,2.2337,102.2694,11887.2
SIA367,314,2.7964,101.8235,9448.8
SIA803,314,2.4161,102.2586,10668.0
SIA266,314,2.2343,102.0478,9448.8
SIA989,314,2.4298,101.8907,9448.8
SIA992,314,2.9544,102.1343,11887.2
SIA914,314,2.3333,102.0307,11887.2
SIA777,314,2.1634,102.9287,9448.8
SIA311,314,2.8122,102.0286,11887.2
SIA850,314,2.6517,102.19,10668.0
SIA395,314,2.475,102.5787,10668.0
SIA431,314,2.859,102.324,9448.8
SIA941,314,2.3979,102.8333,11887.2
SIA395,315,2.4745,102.5796,10668.0
SIA498,315,2.8715,102.4645,11887.2
SIA989,315,2.4288,101.8911,9448.8
SIA803,315,2.417,102.2581,10668.0
SIA311,315,2.8113,102.0282,11887.2
SIA266,315,2.2336,102.0487,9448.8
SIA992,315,2.9538,102.1334,11887.2
SIA941,315,2.3969,102.833,11887.2
SIA431,315,2.8586,102.325,9448.8
SIA914,315,2.3339,102.0299,11887.2
SIA912,315,2.2086,103.2319,9448.8
SIA42,315,2.9895,102.1306,9448.8
SIA415,315,2.1787,102.8257,11887.2
SIA367,315,2.7972,101.8229,9448.8
SIA489,315,2.6717,101.988,9448.8
SIA777,315,2.163,102.9277,9448.8
SIA865,315,2.5,102.5156,10668.0
SIA850,315,2.6527,102.1899,10668.0
SIA524,315,2.8795,102.7959,11887.2
SIA598,315,2.2338,102.2684,11887.2
SIA992,316,2.9532,102.1326,11887.2
SIA415,316,2.1777,102.8259,11887.2
SIA777,316,2.1626,102.9268,9448.8
SIA431,316,2.8582,102.326,9448.8
SIA311,316,2.8103,102.0278,11887.2
SIA395,316,2.474,102.5805,10668.0
SIA524,316,2.8798,102.7969,11887.2
SIA489,316,2.672,101.987,9448.8
SIA598,316,2.2339,102.2673,11887.2
SIA914,316,2.3345,102.029,11887.2
SIA367,316,2.798,101.8222,9448.8
SIA865,316,2.5,102.5167,10668.0
SIA498,316,2.8713,102.4655,11887.2
SIA266,316,2.233,102.0495,9448.8
SIA850,316,2.6537,102.1899,10668.0
SIA803,316,2.4179,102.2575,10668.0
SIA912,316,2.2088,103.2308,9448.8
SIA42,316,2.9887,102.1313,9448.8
SIA989,316,2.4278,101.8915,9448.8
SIA941,316,2.396,102.8326,11887.2
SIA415,317,2.1767,102.8261,11887.2
SIA42,317,2.9878,102.1319,9448.8
SIA992,317,2.9526,102.1318,11887.2
SIA941,317,2.395,102.8323,11887.2
SIA598,317,2.2341,102.2663,11887.2
SIA395,317,2.4735,102.5814,10668.0
SIA524,317,2.8801,102.7979,11887.2
SIA266,317,2.2323,102.0503,9448.8
SIA431,317,2.8578,102.327,9448.8
SIA777,317,2.1622,102.9258,9448.8
SIA498,317,2.871,102.4665,11887.2
SIA850,317,2.6548,102.1898,10668.0
SIA367,317,2.7989,101.8215,9448.8
SIA803,317,2.4187,102.2569,10668.0
SIA912,317,2.2089,103.2298,9448.8
SIA311,317,2.8094,102.0274,11887.2
SIA914,317,2.3351,102.0282,11887.2
SIA865,317,2.5,102.5177,10668.0
SIA489,317,2.6724,101.986,9448.8
SIA989,317,2.4269,101.8919,9448.8
SIA914,318,2.3357,102.0273,11887.2
SIA941,318,2.394,102.8319,11887.2
SIA311,318,2.8085,102.0269,11887.2
SIA266,318,2.2317,102.0512,9448.8
SIA850,318,2.6558,102.1898,10668.0
SIA992,318,2.952,102.1309,11887.2
SIA598,318,2.2342,102.2653,11887.2
SIA777,318,2.1618,102.9248,9448.8
SIA367,318,2.7997,101.8208,9448.8
SIA498,318,2.8707,102.4675,11887.2
SIA803,318,2.4196,102.2564,10668.0
SIA989,318,2.4259,101.8923,9448.8
SIA524,318,2.8804,102.7989,11887.2
SIA865,318,2.5,102.5188,10668.0
SIA912,318,2.2091,103.2287,9448.8
SIA431,318,2.8575,102.328,9448.8
SIA415,318,2.1757,102.8263,11887.2
SIA42,318,2.987,102.1326,9448.8
SIA395,318,2.473,102.5823,10668.0
SIA489,318,2.6728,101.985,9448.8
SIA865,319,2.5,102.5198,10668.0
SIA992,319,2.9514,102.1301,11887.2
SIA989,319,2.4249,101.8927,9448.8
SIA395,319,2.4724,102.5832,10668.0
SIA524,319,2.8806,102.7999,11887.2
SIA914,319,2.3364,102.0265,11887.2
SIA498,319,2.8704,102.4685,11887.2
SIA803,319,2.4205,102.2558,10668.0
SIA367,319,2.8005,101.8201,9448.8
SIA777,319,2.1614,102.9238,9448.8
SIA489,319,2.6731,101.984,9448.8
SIA431,319,2.8571,102.329,9448.8
SIA850,319,2.6568,102.1897,10668.0
SIA912,319,2.2092,103.2277,9448.8
SIA598,319,2.2343,102.2643,11887.2
SIA311,319,2.8075,102.0265,11887.2
SIA941,319,2.393,102.8316,11887.2
SIA266,319,2.231,102.052,9448.8
SIA42,319,2.9862,102.1333,9448.8
SIA415,319,2.1746,102.8265,11887.2
SIA524,320,2.8809,102.8009,11887.2
SIA311,320,2.8066,102.0261,11887.2
SIA489,320,2.6735,101.983,9448.8
SIA431,320,2.8567,102.33,9448.8
SIA367,320,2.8013,101.8194,9448.8
SIA777,320,2.161,102.9228,9448.8
SIA598,320,2.2344,102.2632,11887.2
SIA415,320,2.1736,102.8267,11887.2
SIA42,320,2.9854,102.1339,9448.8
SIA912,320,2.2094,103.2266,9448.8
SIA850,320,2.6579,102.1896,10668.0
SIA498,320,2.8702,102.4695,11887.2
SIA803,320,2.4214,102.2552,10668.0
SIA266,320,2.2304,102.0528,9448.8
SIA992,320,2.9508,102.1292,11887.2
SIA395,320,2.4719,102.5841,10668.0
SIA865,320,2.5,102.5208,10668.0
SIA914,320,2.337,102.0257,11887.2
SIA989,320,2.4239,101.8931,9448.8
SIA941,320,2.392,102.8313,11887.2
SIA850,321,2.6589,102.1896,10668.0
SIA777,321,2.1607,102.9218,9448.8
SIA415,321,2.1726,102.8269,11887.2
SIA367,321,2.8021,101.8188,9448.8
SIA489,321,2.6738,101.9821,9448.8
SIA311,321,2.8056,102.0257,11887.2
SIA395,321,2.4714,102.585,10668.0
SIA989,321,2.4229,101.8935,9448.8
SIA431,321,2.8563,102.3309,9448.8
SIA912,321,2.2095,103.2256,9448.8
SIA803,321,2.4222,102.2547,10668.0
SIA524,321,2.8812,102.8019,11887.2
SIA941,321,2.3911,102.8309,11887.2
SIA914,321,2.3376,102.0248,11887.2
SIA42,321,2.9845,102.1346,9448.8
SIA498,321,2.8699,102.4705,11887.2
SIA865,321,2.5,102.5219,10668.0
SIA598,321,2.2345,102.2622,11887.2
SIA992,321,2.9502,102.1284,11887.2
SIA266,321,2.2297,102.0537,9448.8
SIA395,322,2.4709,102.5859,10668.0
SIA941,322,2.3901,102.8306,11887.2
SIA912,322,2.2097,103.2245,9448.8
SIA498,322,2.8696,102.4715,11887.2
SIA598,322,2.2346,102.2612,11887.2
SIA850,322,2.66,102.1895,10668.0
SIA524,322,2.8814,102.8029,11887.2
SIA989,322,2.4219,101.8939,9448.8
SIA431,322,2.8559,102.3319,9448.8
SIA865,322,2.5,102.5229,10668.0
SIA367,322,2.8029,101.8181,9448.8
SIA489,322,2.6742,101.9811,9448.8
SIA42,322,2.9837,102.1353,9448.8
SIA914,322,2.3382,102.024,11887.2
SIA415,322,2.1716,102.8271,11887.2
SIA803,322,2.4231,102.2541,10668.0
SIA777,322,2.1603,102.9209,9448.8
SIA992,322,2.9496,102.1276,11887.2
SIA266,322,2.2291,102.0545,9448.8
SIA311,322,2.8047,102.0252,11887.2
SIA992,323,2.949,102.1267,11887.2
SIA498,323,2.8694,102.4725,11887.2
SIA367,323,2.8037,101.8174,9448.8
SIA415,323,2.1706,102.8273,11887.2
SIA914,323,2.3388,102.0232,11887.2
SIA598,323,2.2347,102.2601,11887.2
SIA941,323,2.3891,102.8303,11887.2
SIA395,323,2.4704,102.5868,10668.0
SIA431,323,2.8556,102.3329,9448.8
SIA311,323,2.8037,102.0248,11887.2
SIA42,323,2.9829,102.1359,9448.8
SIA865,323,2.5,102.524,10668.0
SIA777,323,2.1599,102.9199,9448.8
SIA266,323,2.2284,102.0554,9448.8
SIA803,323,2.424,102.2535,10668.0
SIA989,323,2.421,101.8943,9448.8
SIA912,323,2.2098,103.2235,9448.8
SIA850,323,2.661,102.1895,10668.0
SIA489,323,2.6746,101.9801,9448.8
SIA524,323,2.8817,102.8039,11887.2
SIA941,324,2.3881,102.8299,11887.2
SIA524,324,2.882,102.8049,11887.2
SIA803,324,2.4249,102.253,10668.0
SIA777,324,2.1595,102.9189,9448.8
SIA598,324,2.2348,102.2591,11887.2
SIA311,324,2.8028,102.0244,11887.2
SIA498,324,2.8691,102.4735,11887.2
SIA367,324,2.8045,101.8167,9448.8
SIA489,324,2.6749,101.9791,9448.8
SIA415,324,2.1696,102.8275,11887.2
SIA431,324,2.8552,102.3339,9448.8
SIA850,324,2.662,102.1894,10668.0
SIA992,324,2.9484,102.1259,11887.2
SIA912,324,2.21,103.2224,9448.8
SIA42,324,2.9821,102.1366,9448.8
SIA989,324,2.42,101.8947,9448.8
SIA865,324,2.5,102.525,10668.0
SIA266,324,2.2278,102.0562,9448.8
SIA395,324,2.4698,102.5877,10668.0
SIA914,324,2.3394,102.0223,11887.2
SIA914,325,2.34,102.0215,11887.2
SIA777,325,2.1591,102.9179,9448.8
SIA912,325,2.2101,103.2214,9448.8
SIA941,325,2.3872,102.8296,11887.2
SIA311,325,2.8018,102.024,11887.2
SIA42,325,2.9813,102.1373,9448.8
SIA489,325,2.6753,101.9781,9448.8
SIA524,325,2.8822,102.8059,11887.2
SIA498,325,2.8688,102.4745,11887.2
SIA415,325,2.1685,102.8277,11887.2
SIA989,325,2.419,101.8951,9448.8
SIA992,325,2.9478,102.1251,11887.2
SIA865,325,2.5,102.526,10668.0
SIA395,325,2.4693,102.5886,10668.0
SIA431,325,2.8548,102.3349,9448.8
SIA598,325,2.2349,102.2581,11887.2
SIA367,325,2.8054,101.816,9448.8
SIA803,325,2.4257,102.2524,10668.0
SIA266,325,2.2271,102.057,9448.8
SIA850,325,2.6631,102.1894,10668.0
SIA850,326,2.6641,102.1893,10668.0
SIA989,326,2.418,101.8955,9448.8
SIA42,326,2.9804,102.138,9448.8
SIA489,326,2.6757,101.9771,9448.8
SIA912,326,2.2103,103.2203,9448.8
SIA865,326,2.5,102.5271,10668.0
SIA803,326,2.4266,102.2518,10668.0
SIA367,326,2.8062,101.8154,9448.8
SIA311,326,2.8009,102.0236,11887.2
SIA992,326,2.9471,102.1242,11887.2
SIA941,326,2.3862,102.8292,11887.2
SIA498,326,2.8686,102.4755,11887.2
SIA395,326,2.4688,102.5895,10668.0
SIA598,326,2.235,102.2571,11887.2
SIA524,326,2.8825,102.8069,11887.2
SIA266,326,2.2265,102.0579,9448.8
SIA777,326,2.1587,102.9169,9448.8
SIA415,326,2.1675,102.8279,11887.2
SIA914,326,2.3406,102.0206,11887.2
SIA431,326,2.8544,102.3359,9448.8
SIA498,327,2.8683,102.4765,11887.2
SIA367,327,2.807,101.8147,9448.8
SIA598,327,2.2351,102.256,11887.2
SIA850,327,2.6652,102.1893,10668.0
SIA777,327,2.1583,102.9159,9448.8
SIA311,327,2.7999,102.0231,11887.2
SIA941,327,2.3852,102.8289,11887.2
SIA803,327,2.4275,102.2513,10668.0
SIA989,327,2.417,101.8959,9448.8
SIA865,327,2.5,102.5281,10668.0
SIA992,327,2.9465,102.1234,11887.2
SIA395,327,2.4683,102.5904,10668.0
SIA415,327,2.1665,102.8281,11887.2
SIA914,327,2.3412,102.0198,11887.2
SIA524,327,2.8828,102.8079,11887.2
SIA431,327,2.854,102.3369,9448.8
SIA266,327,2.2258,102.0587,9448.8
SIA42,327,2.9796,102.1386,9448.8
SIA912,327,2.2104,103.2193,9448.8
SIA489,327,2.676,101.9761,9448.8
SIA992,328,2.9459,102.1225,11887.2
SIA850,328,2.6662,102.1892,10668.0
SIA989,328,2.4161,101.8963,9448.8
SIA777,328,2.1579,102.915,9448.8
SIA803,328,2.4284,102.2507,10668.0
SIA367,328,2.8078,101.814,9448.8
SIA865,328,2.5,102.5292,10668.0
SIA42,328,2.9788,102.1393,9448.8
SIA431,328,2.8537,102.3379,9448.8
SIA498,328,2.868,102.4775,11887.2
SIA489,328,2.6764,101.9751,9448.8
SIA524,328,2.883,102.8089,11887.2
SIA395,328,2.4678,102.5913,10668.0
SIA266,328,2.2251,102.0595,9448.8
SIA941,328,2.3842,102.8286,11887.2
SIA912,328,2.2106,103.2182,9448.8
SIA311,328,2.799,102.0227,11887.2
SIA415,328,2.1655,102.8283,11887.2
SIA914,328,2.3418,102.019,11887.2
SIA598,328,2.2352,102.255,11887.2
SIA266,329,2.2245,102.0604,9448.8
SIA865,329,2.5,102.5302,10668.0
SIA777,329,2.1575,102.914,9448.8
SIA367,329,2.8086,101.8133,9448.8
SIA489,329,2.6767,101.9741,9448.8
SIA431,329,2.8533,102.3389,9448.8
SIA498,329,2.8678,102.4785,11887.2
SIA311,329,2.7981,102.0223,11887.2
SIA803,329,2.4292,102.2501,10668.0
SIA42,329,2.978,102.14,9448.8
SIA912,329,2.2107,103.2172,9448.8
SIA992,329,2.9453,102.1217,11887.2
SIA850,329,2.6672,102.1892,10668.0
SIA524,329,2.8833,102.8099,11887.2
SIA395,329,2.4672,102.5922,10668.0
SIA598,329,2.2353,102.254,11887.2
SIA941,329,2.3832,102.8282,11887.2
SIA415,329,2.1645,102.8285,11887.2
SIA914,329,2.3424,102.0181,11887.2
SIA989,329,2.4151,101.8967,9448.8
SIA42,330,2.9771,102.1406,9448.8
SIA912,330,2.2108,103.2161,9448.8
SIA415,330,2.1635,102.8287,11887.2
SIA850,330,2.6683,102.1891,10668.0
SIA395,330,2.4667,102.5931,10668.0
SIA266,330,2.2238,102.0612,9448.8
SIA524,330,2.8836,102.8109,11887.2
SIA992,330,2.9447,102.1209,11887.2
SIA865,330,2.5,102.5313,10668.0
SIA803,330,2.4301,102.2496,10668.0
SIA914,330,2.343,102.0173,11887.2
SIA941,330,2.3823,102.8279,11887.2
SIA989,330,2.4141,101.8971,9448.8
SIA367,330,2.8094,101.8126,9448.8
SIA598,330,2.2355,102.2529,11887.2
SIA777,330,2.1571,102.913,9448.8
SIA498,330,2.8675,102.4795,11887.2
SIA311,330,2.7971,102.0219,11887.2
SIA431,330,2.8529,102.3399,9448.8
SIA489,330,2.6771,101.9731,9448.8
SIA803,331,2.431,102.249,10668.0
SIA989,331,2.4131,101.8975,9448.8
SIA865,331,2.5,102.5323,10668.0
SIA42,331,2.9763,102.1413,9448.8
SIA992,331,2.9441,102.12,11887.2
SIA524,331,2.8838,102.8119,11887.2
SIA367,331,2.8102,101.8119,9448.8
SIA777,331,2.1567,102.912,9448.8
SIA489,331,2.6775,101.9721,9448.8
SIA914,331,2.3436,102.0165,11887.2
SIA912,331,2.211,103.2151,9448.8
SIA266,331,2.2232,102.062,9448.8
SIA941,331,2.3813,102.8276,11887.2
SIA395,331,2.4662,102.594,10668.0
SIA498,331,2.8672,102.4805,11887.2
SIA311,331,2.7962,102.0215,11887.2
SIA431,331,2.8525,102.3409,9448.8
SIA850,331,2.6693,102.189,10668.0
SIA415,331,2.1625,102.8289,11887.2
SIA598,331,2.2356,102.2519,11887.2
SIA777,332,2.1563,102.911,9448.8
SIA803,332,2.4318,102.2484,10668.0
SIA865,332,2.5,102.5333,10668.0
SIA489,332,2.6778,101.9711,9448.8
SIA914,332,2.3443,102.0156,11887.2
SIA431,332,2.8521,102.3418,9448.8
SIA989,332,2.4121,101.8979,9448.8
SIA367,332,2.811,101.8113,9448.8
SIA415,332,2.1614,102.8291,11887.2
SIA42,332,2.9755,102.142,9448.8
SIA524,332,2.8841,102.8129,11887.2
SIA850,332,2.6704,102.189,10668.0
SIA598,332,2.2357,102.2509,11887.2
SIA498,332,2.867,102.4815,11887.2
SIA912,332,2.2111,103.214,9448.8
SIA311,332,2.7952,102.021,11887.2
SIA992,332,2.9435,102.1192,11887.2
SIA941,332,2.3803,102.8272,11887.2
SIA395,332,2.4657,102.5949,10668.0
SIA266,332,2.2225,102.0629,9448.8
SIA989,333,2.4111,101.8983,9448.8
SIA941,333,2.3793,102.8269,11887.2
SIA395,333,2.4651,102.5958,10668.0
SIA415,333,2.1604,102.8293,11887.2
SIA42,333,2.9747,102.1426,9448.8
SIA598,333,2.2358,102.2499,11887.2
SIA367,333,2.8118,101.8106,9448.8
SIA912,333,2.2113,103.213,9448.8
SIA498,333,2.8667,102.4825,11887.2
SIA489,333,2.6782,101.9701,9448.8
SIA850,333,2.6714,102.1889,10668.0
SIA431,333,2.8518,102.3428,9448.8
SIA992,333,2.9429,102.1184,11887.2
SIA266,333,2.2219,102.0637,9448.8
SIA311,333,2.7943,102.0206,11887.2
SIA865,333,2.5,102.5344,10668.0
SIA914,333,2.3449,102.0148,11887.2
SIA524,333,2.8844,102.8139,11887.2
SIA803,333,2.4327,102.2479,10668.0
SIA777,333,2.1559,102.91,9448.8
SIA431,334,2.8514,102.3438,9448.8
SIA992,334,2.9423,102.1175,11887.2
SIA777,334,2.1555,102.9091,9448.8
SIA912,334,2.2114,103.2119,9448.8
SIA415,334,2.1594,102.8295,11887.2
SIA498,334,2.8664,102.4835,11887.2
SIA524,334,2.8846,102.8149,11887.2
SIA489,334,2.6785,101.9691,9448.8
SIA311,334,2.7933,102.0202,11887.2
SIA850,334,2.6724,102.1889,10668.0
SIA367,334,2.8127,101.8099,9448.8
SIA266,334,2.2212,102.0645,9448.8
SIA598,334,2.2359,102.2488,11887.2
SIA941,334,2.3784,102.8266,11887.2
SIA803,334,2.4336,102.2473,10668.0
SIA914,334,2.3455,102.0139,11887.2
SIA989,334,2.4102,101.8987,9448.8
SIA42,334,2.9738,102.1433,9448.8
SIA395,334,2.4646,102.5967,10668.0
SIA865,334,2.5,102.5354,10668.0
SIA395,335,2.4641,102.5976,10668.0
SIA431,335,2.851,102.3448,9448.8
SIA850,335,2.6735,102.1888,10668.0
SIA266,335,2.2206,102.0654,9448.8
SIA803,335,2.4345,102.2467,10668.0
SIA489,335,2.6789,101.9681,9448.8
SIA777,335,2.1551,102.9081,9448.8
SIA865,335,2.5,102.5365,10668.0
SIA941,335,2.3774,102.8262,11887.2
SIA42,335,2.973,102.144,9448.8
